Gene,PC1_Loading,PC2_Loading,PC1_Abs
gene_16505,-0.0006657697854338697,0.002415186755525616,0.0006657697854338697
gene_8924,-0.00033776001334264404,-0.001707505583551655,0.00033776001334264404
gene_13327,0.0002303804556675267,0.000535340154457574,0.0002303804556675267
gene_9041,0.005415007233323346,-0.003494551908485827,0.005415007233323346
gene_14052,0.003832469162899706,-0.0279414749543644,0.003832469162899706
gene_13254,-0.0006692873015408802,-0.0012323663443667466,0.0006692873015408802
gene_5104,-0.00960916194816467,-0.0022033126836824724,0.00960916194816467
gene_18335,-0.007243495896852022,-0.004643941213757978,0.007243495896852022
gene_3736,-0.0037774474759138753,0.007736263112439527,0.0037774474759138753
gene_8802,0.020034427262876627,-0.0072491631602571,0.020034427262876627
gene_19061,-0.0001576177540783592,0.0030219216568900214,0.0001576177540783592
gene_2619,0.000352329247526663,0.0034360684994800624,0.000352329247526663
gene_1172,-0.0007030374531826904,0.001404650780155868,0.0007030374531826904
gene_18481,0.00011563715435250246,-0.0013407553032360473,0.00011563715435250246
gene_2306,0.000435275243828924,-0.010787743783639682,0.000435275243828924
gene_3082,-0.0007488713942366621,-0.0026485954784430878,0.0007488713942366621
gene_633,0.0013086016358276596,0.0004437107989080535,0.0013086016358276596
gene_6565,0.0006459671720682818,0.0008017052708618581,0.0006459671720682818
gene_19387,-0.0026334519954579676,-0.011136463204506782,0.0026334519954579676
gene_6954,0.011765072571848532,0.0028197306492779455,0.011765072571848532
gene_9107,0.002944113049023021,-0.0011137107143033712,0.002944113049023021
gene_5663,-0.0009978613063040583,-0.00030812754059825307,0.0009978613063040583
gene_2942,0.0010739242033150614,0.0037241387685666982,0.0010739242033150614
gene_18075,0.003159766827082083,0.00037257631773053026,0.003159766827082083
gene_3,-0.0007913077330666575,0.0027621666413437124,0.0007913077330666575
gene_9150,-0.0003965013101875221,-0.0013011105168565062,0.0003965013101875221
gene_19610,-0.0037780122803117303,-0.00048073298165075617,0.0037780122803117303
gene_3981,0.00026178306560678555,0.001005276245137194,0.00026178306560678555
gene_5988,0.012349182197242403,0.009195472777558788,0.012349182197242403
gene_16229,0.0013037726981449472,-0.010663109422734662,0.0013037726981449472
gene_13430,0.0008213930850705421,-0.0007217990519815018,0.0008213930850705421
gene_1188,-0.002409889751843946,-0.003314116404562086,0.002409889751843946
gene_513,0.00944880180813604,0.00023432141751089896,0.00944880180813604
gene_3552,-0.0017229663886249985,-0.012745139677107145,0.0017229663886249985
gene_1450,-0.0007148623298362379,-0.002607336555543237,0.0007148623298362379
gene_9618,0.0004069044554447024,-0.0019917578641767933,0.0004069044554447024
gene_19483,0.0009294978739126426,-0.0001562651377144805,0.0009294978739126426
gene_5427,-0.003861184018737403,-0.011628603535305206,0.003861184018737403
gene_11763,0.0213569824096482,-0.02663438204866288,0.0213569824096482
gene_2101,-0.0006447420344911873,-0.0017112245358196993,0.0006447420344911873
gene_9045,-0.0066655225872994835,0.012722439323490516,0.0066655225872994835
gene_14109,0.0034484863426571823,0.0006862574852829951,0.0034484863426571823
gene_6168,0.00123709464336831,0.0007248121567415188,0.00123709464336831
gene_11022,-0.003601581253270579,-0.0005640764139622988,0.003601581253270579
gene_20492,-0.0005490414680873579,-8.60614167138419e-06,0.0005490414680873579
gene_1409,0.0008224113751187645,0.0037919559516204227,0.0008224113751187645
gene_17576,0.0009648983974031466,-0.007407427062497812,0.0009648983974031466
gene_8989,-0.00025700032695875327,-0.00431435400240845,0.00025700032695875327
gene_16559,-0.02075303715373908,-0.025035282200157626,0.02075303715373908
gene_9550,0.02129637559773753,0.009214493979007584,0.02129637559773753
gene_19734,-0.0003116453453906665,0.0012035319786868515,0.0003116453453906665
gene_1426,-0.004791648903039263,0.0033153170956087222,0.004791648903039263
gene_9050,0.004208976269701164,-0.0002116461110784178,0.004208976269701164
gene_9493,-0.0013839250173441325,-0.009677588206157292,0.0013839250173441325
gene_14990,-0.00026204561200857097,-0.0011130471738637312,0.00026204561200857097
gene_750,0.017846898417563956,-0.03117755580765934,0.017846898417563956
gene_16393,-0.0318631202191084,0.01937748919960222,0.0318631202191084
gene_13221,0.006396738518853943,-0.005595892943579853,0.006396738518853943
gene_4122,0.0011086379190600026,-0.008479756119498982,0.0011086379190600026
gene_10392,0.004735816847552015,0.0010457249260107681,0.004735816847552015
gene_9583,-0.00022222585154011278,-0.006019231295167294,0.00022222585154011278
gene_9123,0.001633431168389807,-0.0005896651052914014,0.001633431168389807
gene_8361,0.004411896912629418,-0.0017668531953115906,0.004411896912629418
gene_16399,0.010240599955409008,-0.004800388809151133,0.010240599955409008
gene_8498,-0.0011163341405621874,-0.002426439322552263,0.0011163341405621874
gene_20321,0.0004197911465490106,-0.001524976036327629,0.0004197911465490106
gene_10974,0.007227474072617735,-0.011564247055667682,0.007227474072617735
gene_2674,0.0008848203834485864,0.0014754708341482054,0.0008848203834485864
gene_3018,0.0019048265176840335,-0.0011146429202679338,0.0019048265176840335
gene_19252,-0.0017326997263076745,0.0004941359564145964,0.0017326997263076745
gene_11718,-0.0004269009305257365,-7.788546814902522e-05,0.0004269009305257365
gene_18016,8.698309790641761e-05,0.0007005435968748261,8.698309790641761e-05
gene_15945,-0.003012361539626647,0.008727023988452423,0.003012361539626647
gene_2633,0.006420080907088262,-0.009295571155062637,0.006420080907088262
gene_18492,-0.0008126540390008286,0.002868252492932239,0.0008126540390008286
gene_4091,-0.0005816469874627269,0.0006339464536361078,0.0005816469874627269
gene_18206,0.00019719914531658503,-0.00021651475087991346,0.00019719914531658503
gene_3054,0.0028438576956650134,-0.0054242314111930855,0.0028438576956650134
gene_18142,0.0005744205167104872,-5.316705593408266e-05,0.0005744205167104872
gene_16137,0.008572988885835934,-0.0004618288061243698,0.008572988885835934
gene_339,0.023848112926038403,-0.010982799488154074,0.023848112926038403
gene_2926,0.0017922488383573586,-0.013039149726198556,0.0017922488383573586
gene_12969,-0.009514933801748195,-0.011654851597845314,0.009514933801748195
gene_6458,-0.0013555715083126382,0.001438668252766247,0.0013555715083126382
gene_7168,-0.0006964100356592963,0.001611806905190122,0.0006964100356592963
gene_820,0.0009285950833142466,-0.003056440675281896,0.0009285950833142466
gene_3763,0.004106170295894844,-0.004275985214577269,0.004106170295894844
gene_12016,-0.006090044182616934,-0.017645789927742125,0.006090044182616934
gene_6624,-0.010757115336328801,-0.02209775870630654,0.010757115336328801
gene_16529,0.001423245982666055,-0.007561075380819459,0.001423245982666055
gene_2007,-0.0017154077943008872,0.00035694031199760324,0.0017154077943008872
gene_11404,-0.0018118241993668874,0.0002582479266314904,0.0018118241993668874
gene_2885,-0.0006902822213366798,-0.007619346896007195,0.0006902822213366798
gene_3428,-0.0035957495228912855,0.010037433548555326,0.0035957495228912855
gene_2056,-0.002710785406965455,0.0042002228321159135,0.002710785406965455
gene_5068,0.0013635106456964835,-0.0001587610906755364,0.0013635106456964835
gene_3381,0.0055691431771972945,-0.0028466269259586822,0.0055691431771972945
gene_18403,-0.001250570514670404,-0.0017004915331077673,0.001250570514670404
gene_11470,0.0009687528898625217,0.0003950532187070912,0.0009687528898625217
gene_14482,-0.0010590031690133547,-0.0006346151519635536,0.0010590031690133547
gene_20405,-0.002293977811330928,-0.0006463228001946406,0.002293977811330928
gene_1661,0.0031538051532209676,-0.0016621377715423345,0.0031538051532209676
gene_1404,0.0006740415292669032,0.001757849108658949,0.0006740415292669032
gene_6841,0.0068454981859572194,-0.007319443236350946,0.0068454981859572194
gene_13959,-0.01652095230026708,-0.0045284527966867735,0.01652095230026708
gene_8982,-0.014071106211430992,0.006484964260567049,0.014071106211430992
gene_7811,0.0010821539856822142,-0.0006897998084929703,0.0010821539856822142
gene_8781,-0.025827301906537613,-0.004932284800882947,0.025827301906537613
gene_485,0.0049187848874057225,-0.0028612316056318707,0.0049187848874057225
gene_4670,-0.0009646400442286098,-0.002427350566939331,0.0009646400442286098
gene_16991,-0.0004993589188319519,-0.008095557264807325,0.0004993589188319519
gene_2291,0.005401728082854669,0.0021974632284719074,0.005401728082854669
gene_12502,-0.009242492343696068,-0.018444015010712425,0.009242492343696068
gene_16176,0.008302965388466374,-0.002428000507406648,0.008302965388466374
gene_6127,0.007532924530923179,-0.0013441813037871537,0.007532924530923179
gene_9679,0.001803334679189758,0.00018849210091609483,0.001803334679189758
gene_13768,-0.0021423863746044326,0.00017625504428979666,0.0021423863746044326
gene_773,0.0002175847240176916,0.003214535494217804,0.0002175847240176916
gene_3708,-0.0012372433221535142,0.0007103811333362296,0.0012372433221535142
gene_15295,-0.0008216901907730479,0.0006633221555287915,0.0008216901907730479
gene_3753,0.001593046474127403,-0.0009422301840301578,0.001593046474127403
gene_15091,0.000708405769432126,-0.0002600640654596374,0.000708405769432126
gene_1770,-0.0015318035375120427,-0.004354830378237455,0.0015318035375120427
gene_18045,-0.0006781485351313406,0.0031844797575059664,0.0006781485351313406
gene_14138,-0.0005390326466579564,6.430077934783264e-05,0.0005390326466579564
gene_13837,-0.0032102360980172783,-0.0025928331236492953,0.0032102360980172783
gene_15764,0.004802118783549354,-0.004244514267713403,0.004802118783549354
gene_8134,0.0031944033029836436,-0.005211483231405981,0.0031944033029836436
gene_18138,0.0010894261534507338,0.0037020499592883413,0.0010894261534507338
gene_20260,-0.0014948146944513375,0.0003336725075428629,0.0014948146944513375
gene_325,-0.001108951050911838,0.0024060829995860493,0.001108951050911838
gene_1029,-0.0005809766263231436,-0.0025957811671817595,0.0005809766263231436
gene_12313,-0.003299291825980548,0.01302381429489634,0.003299291825980548
gene_2970,0.006395713641578235,0.002838854104124502,0.006395713641578235
gene_129,0.0003049099978921206,-0.0007945146212018456,0.0003049099978921206
gene_10541,0.0012688122006612027,-0.001081688648438032,0.0012688122006612027
gene_14471,-4.0194168117342654e-05,0.002010187636573091,4.0194168117342654e-05
gene_19901,-0.0004714583525890796,-0.010768437277773702,0.0004714583525890796
gene_20344,-0.002995054063938501,-0.008070559406342744,0.002995054063938501
gene_20378,-0.0004992638171400831,-0.0015102338853927322,0.0004992638171400831
gene_4869,-0.0001943236608183975,0.0008971328280446094,0.0001943236608183975
gene_7922,-0.0020722485139778916,-0.0019473298309516803,0.0020722485139778916
gene_20371,-0.003761157170351672,-0.0032049837908315467,0.003761157170351672
gene_6207,-0.0009513940030428106,0.0003550996252419452,0.0009513940030428106
gene_20393,-0.00029258274551114,-0.0046802916895653714,0.00029258274551114
gene_14894,0.007963624078389624,-0.0019749656804766264,0.007963624078389624
gene_2717,0.004069132064820627,-0.0033800148434333047,0.004069132064820627
gene_17222,-0.0003125761059792412,-0.001029780591753835,0.0003125761059792412
gene_7569,-0.001040955822529098,-0.0007148465658196776,0.001040955822529098
gene_3628,0.015845010653635812,-0.006920146222359445,0.015845010653635812
gene_14742,-0.001238437031926391,-0.0002984400344491529,0.001238437031926391
gene_13713,-0.010429441858200331,0.005035285123069096,0.010429441858200331
gene_18232,-0.001152158356370815,0.0005302956255935662,0.001152158356370815
gene_7019,0.006241261165311661,-0.005129970292871486,0.006241261165311661
gene_1807,-0.0010542388903445013,0.0028782757953117605,0.0010542388903445013
gene_510,0.0064374146709541506,0.029528763336715502,0.0064374146709541506
gene_2836,0.003982427435379662,-0.0032451634770086202,0.003982427435379662
gene_5643,-0.01972980210289029,-0.012455264856455638,0.01972980210289029
gene_11846,0.0002866252459998947,-0.003880260319831518,0.0002866252459998947
gene_13204,-0.0010556635187753316,0.0003887771497038169,0.0010556635187753316
gene_16212,0.010428183545631225,-0.006768270984373504,0.010428183545631225
gene_7557,0.002426752124506754,-0.008814672938169886,0.002426752124506754
gene_1635,0.003902421538480962,-0.006543807101694665,0.003902421538480962
gene_4641,-0.0021694626625668387,0.001212008438066816,0.0021694626625668387
gene_10850,-0.013929814862428941,0.005770810248107491,0.013929814862428941
gene_14905,0.001381510732456023,-0.0010519350237396382,0.001381510732456023
gene_127,0.004915168619094762,-0.002236751324827198,0.004915168619094762
gene_11537,-5.543463383544004e-06,0.003052413861635662,5.543463383544004e-06
gene_9434,0.0013869215120214057,0.0030464655216152206,0.0013869215120214057
gene_1682,-0.0032253937003412737,-0.00153532798949938,0.0032253937003412737
gene_2158,0.00740620071396195,0.010983927284919216,0.00740620071396195
gene_8159,-1.4490395246877103e-05,-0.0014358376093744297,1.4490395246877103e-05
gene_15213,0.0014041382891042792,-0.0003189369992459626,0.0014041382891042792
gene_8701,0.0006399134376587394,-0.0009356135748971755,0.0006399134376587394
gene_19517,0.0007998053896404149,-0.001077287391657606,0.0007998053896404149
gene_1489,0.010053564020395313,0.006565832636752087,0.010053564020395313
gene_2518,-0.0004957462562336438,-0.0010120801799483627,0.0004957462562336438
gene_11767,-0.0009864126981121905,-0.001069437772772616,0.0009864126981121905
gene_14093,0.0005557236414150924,0.004329095423331852,0.0005557236414150924
gene_1722,-0.002112383787510974,-0.001958616849549482,0.002112383787510974
gene_1390,-0.011546687568693082,0.008230814139153794,0.011546687568693082
gene_8427,0.004514382223080581,0.006555729430892866,0.004514382223080581
gene_15814,0.004389077366765901,-0.0014592815403097626,0.004389077366765901
gene_15793,-0.016494188714804677,-0.009583264953382744,0.016494188714804677
gene_11918,-0.005492254733924025,-0.00905386973917146,0.005492254733924025
gene_17729,0.0009121896169797659,-0.001021974642015633,0.0009121896169797659
gene_13418,-0.0017697167375464327,0.001885034043010183,0.0017697167375464327
gene_6178,0.003204469575434359,-0.00011256687770207024,0.003204469575434359
gene_8319,-0.009865030316274148,-0.0009829652993326283,0.009865030316274148
gene_5405,0.000568339560238026,-0.002841799174030621,0.000568339560238026
gene_10257,0.011944783624120778,0.013213947033970642,0.011944783624120778
gene_2931,-0.011855639957152461,-0.0029186829177904354,0.011855639957152461
gene_9056,0.001306506912280056,-0.0007701522294317304,0.001306506912280056
gene_8397,3.3395458308430514e-06,0.02324795235035604,3.3395458308430514e-06
gene_8358,0.0006870247171095712,-0.000953963831179445,0.0006870247171095712
gene_4235,0.007467128683201222,-0.02694068564521603,0.007467128683201222
gene_16407,0.005210631614801571,-0.002139868682470079,0.005210631614801571
gene_2165,-0.0019690006256513873,-0.012777900874957763,0.0019690006256513873
gene_11229,0.004981849154746249,-0.002331802662626471,0.004981849154746249
gene_18057,-0.00773068241721635,0.004276221657162465,0.00773068241721635
gene_5350,0.0010569910065473438,-0.003606224979532648,0.0010569910065473438
gene_19920,0.0019268268371975634,-0.002082228247221308,0.0019268268371975634
gene_8807,-0.010909849139808777,-0.006712528491865654,0.010909849139808777
gene_13369,0.00010972067631327958,0.00012482969620793925,0.00010972067631327958
gene_10283,-0.006683886266266359,4.7058069110127894e-05,0.006683886266266359
gene_9909,-0.0005719153370867994,-0.001432729143870391,0.0005719153370867994
gene_19081,-0.0012254849999186032,-3.1118426038011635e-05,0.0012254849999186032
gene_19241,0.00029071280906725074,-0.0005609562801646761,0.00029071280906725074
gene_1671,-0.00023158334378639767,0.0009827114777319391,0.00023158334378639767
gene_6835,-0.011246926698669907,0.0162527085370125,0.011246926698669907
gene_4168,-0.0031710717089515903,-0.0009057131329073386,0.0031710717089515903
gene_5868,-6.472534435906922e-05,-0.0008353448393031025,6.472534435906922e-05
gene_1513,0.0007384138682539167,-0.0008036249530101494,0.0007384138682539167
gene_13601,-0.0007734332960113888,0.0018019893955387627,0.0007734332960113888
gene_2695,0.0115188335806537,0.005519403715861784,0.0115188335806537
gene_8969,0.006192012450304869,-0.01097150193315454,0.006192012450304869
gene_1529,0.001197266558989919,-0.00034486898613808256,0.001197266558989919
gene_9222,-0.001933217780423816,0.0002466144756856723,0.001933217780423816
gene_16030,0.0021892698097805284,-0.001228610434447076,0.0021892698097805284
gene_46,-0.0028517529257603264,0.0007958140861318469,0.0028517529257603264
gene_9188,0.008486151704706145,-0.003594034126131809,0.008486151704706145
gene_15735,0.003557793354647537,-0.0006140776548681563,0.003557793354647537
gene_3650,-0.00201971008291817,0.00857663764719157,0.00201971008291817
gene_3555,-0.010821088747274304,-0.01711402358171351,0.010821088747274304
gene_13232,0.002287868824445256,-0.0032221898939993315,0.002287868824445256
gene_6247,0.003915809192594697,-0.003982046736257537,0.003915809192594697
gene_6816,0.03314877719588819,0.0029659691653199653,0.03314877719588819
gene_5132,0.0039843526814406175,-0.001995650866819362,0.0039843526814406175
gene_5954,0.006619346900487591,-0.006448567314570921,0.006619346900487591
gene_18541,-0.0023299593403678137,0.0005832140199054747,0.0023299593403678137
gene_2742,-0.0040109739522734365,-0.0033618258259623997,0.0040109739522734365
gene_7449,-0.001281979196496025,-0.0023873855033044993,0.001281979196496025
gene_5975,0.027649135842028532,0.0025119756637344737,0.027649135842028532
gene_226,0.004172799574712699,-0.014428050655464235,0.004172799574712699
gene_9515,0.0035298394630530945,-0.0058363498592415766,0.0035298394630530945
gene_293,0.002252186121572402,0.010906997572842218,0.002252186121572402
gene_11083,-0.0010096303016155733,-0.01587388544462757,0.0010096303016155733
gene_6299,-0.004923728498814321,0.004563100155989105,0.004923728498814321
gene_11870,-6.702566454621229e-05,-0.001450002990999551,6.702566454621229e-05
gene_5457,-0.0011666506145586503,0.001452522099339888,0.0011666506145586503
gene_6066,-0.00012143675275569481,-0.0008580815572051351,0.00012143675275569481
gene_5134,0.003060130289441961,-0.006048602929576947,0.003060130289441961
gene_19775,-0.001667118827016741,-0.0015704770187552966,0.001667118827016741
gene_398,0.008191877004474359,-0.016880603822371047,0.008191877004474359
gene_19725,0.007463343962306493,-0.006671466275962179,0.007463343962306493
gene_1183,-0.0004964892145857986,-0.0007429483293208287,0.0004964892145857986
gene_17366,0.000218232006764547,-2.3043802781381677e-05,0.000218232006764547
gene_13340,0.002004737606048791,-0.0035105967526984487,0.002004737606048791
gene_6240,-0.0074796831601053665,-0.0002167698606716942,0.0074796831601053665
gene_5736,0.0011341168655209057,0.0005958793244142176,0.0011341168655209057
gene_8349,0.021453752627845938,-9.33277032927246e-05,0.021453752627845938
gene_1153,0.0019005143120873482,-0.0017177676407126074,0.0019005143120873482
gene_11754,-0.004662943773463576,-0.0015926002779445808,0.004662943773463576
gene_2006,-0.008551503908670339,-0.0017090180683558603,0.008551503908670339
gene_13139,0.005333766607283976,-0.010122455613046921,0.005333766607283976
gene_557,0.0010089734026319463,0.003343434434074628,0.0010089734026319463
gene_8847,-0.0116094215560819,-0.011477301427572334,0.0116094215560819
gene_225,0.001605325037872343,0.0026545221748855295,0.001605325037872343
gene_6363,0.000943310738164476,-0.00019244707169348562,0.000943310738164476
gene_10192,0.007658028281927243,0.017851120519457322,0.007658028281927243
gene_19120,-0.0011861984257016554,0.0018231128025414176,0.0011861984257016554
gene_10887,0.0030594096771251154,0.005950883106010291,0.0030594096771251154
gene_16335,-0.0021773923511776458,0.00019957848589793154,0.0021773923511776458
gene_10325,-0.008245445065117773,-0.002193711665329696,0.008245445065117773
gene_6906,-0.004243977410928194,-0.0014830385643908592,0.004243977410928194
gene_10595,0.0013464188193584895,-0.006449763123773277,0.0013464188193584895
gene_2861,-0.004158979128974705,-0.005090762547597491,0.004158979128974705
gene_13942,-0.0015739928752976746,0.0011062586007563925,0.0015739928752976746
gene_14719,0.006417721153360011,-0.011761135415674879,0.006417721153360011
gene_17460,-0.0007299796729810494,-0.00011309277884548552,0.0007299796729810494
gene_1797,-0.0009545136335295131,0.00135608803776762,0.0009545136335295131
gene_13041,0.004385344386148275,-0.008683459436553692,0.004385344386148275
gene_5805,0.0011685380110569728,-0.002167045383090516,0.0011685380110569728
gene_14987,0.0015791140198316963,0.004789052733670785,0.0015791140198316963
gene_5003,-0.004580996878159097,-0.010111079508736812,0.004580996878159097
gene_15086,0.0077841532804296485,-0.00197934321472554,0.0077841532804296485
gene_11110,-0.002694793185863045,0.0011863291927315298,0.002694793185863045
gene_1783,0.00539920628868736,0.003099797860349934,0.00539920628868736
gene_16935,-0.0009081663334073001,-0.00016297363919120334,0.0009081663334073001
gene_7915,0.004931864695860408,-0.001861833622433251,0.004931864695860408
gene_14803,0.011793286581362925,-0.002713136002693309,0.011793286581362925
gene_13773,-0.003559618128981917,0.0021230639171887756,0.003559618128981917
gene_5750,-0.0043589429383710495,0.0005075364410335899,0.0043589429383710495
gene_14323,-0.0005337562052830217,0.003310314364748005,0.0005337562052830217
gene_18588,0.0017315295867817615,-0.0002132522631475423,0.0017315295867817615
gene_3445,-0.0006762159961134389,-0.030990991615130047,0.0006762159961134389
gene_16450,-0.007877694873412028,-0.0006746103796917103,0.007877694873412028
gene_10294,0.0017480637574554454,0.002118688031483945,0.0017480637574554454
gene_18723,0.0008883710007058255,0.00047435445052124495,0.0008883710007058255
gene_19088,0.0002756522990091796,0.0003974005622412163,0.0002756522990091796
gene_15880,0.00046812796895129093,-0.0014160481423239036,0.00046812796895129093
gene_4412,-0.0013552633330737754,0.002377772136047546,0.0013552633330737754
gene_12100,0.0016241371290308464,0.0015948964564767075,0.0016241371290308464
gene_19931,-0.0012524688863609303,-0.0017759031385019071,0.0012524688863609303
gene_19540,0.0010922189637254474,0.0029599607245392266,0.0010922189637254474
gene_8987,-0.004865508978883199,-0.006032273446180305,0.004865508978883199
gene_6693,0.023395326758681737,-0.02614005988245647,0.023395326758681737
gene_15516,0.0004890903360164808,-0.0028216631628197814,0.0004890903360164808
gene_9001,0.0008985476207857501,0.011801911996701654,0.0008985476207857501
gene_7210,0.008908644404768495,0.00155956560382831,0.008908644404768495
gene_18323,-0.0009716198681440005,0.0010222190411559922,0.0009716198681440005
gene_13405,-0.000914230725925029,-0.00351329554256939,0.000914230725925029
gene_18317,-8.36984468908797e-05,-0.0009803610973855344,8.36984468908797e-05
gene_14563,-0.00022276871189016257,-0.0006902964839668755,0.00022276871189016257
gene_17511,-0.00139461142282221,0.0027719545173682334,0.00139461142282221
gene_5894,-0.0006403326882913638,-0.0016360783112817111,0.0006403326882913638
gene_13748,-0.00013672408294963201,0.00031021019550231887,0.00013672408294963201
gene_5265,-0.014250082958597804,0.005099395028774793,0.014250082958597804
gene_12127,0.004420724371789976,-0.0066994135289251645,0.004420724371789976
gene_16143,-0.005574105003491193,1.6796704985699395e-05,0.005574105003491193
gene_18370,-0.005299358168753198,-0.001362770635367761,0.005299358168753198
gene_10488,-0.0027903204590678295,0.014729054628236513,0.0027903204590678295
gene_9498,0.0025265513879132906,0.011295672364115357,0.0025265513879132906
gene_8538,0.00548336826106892,-0.004523553056817732,0.00548336826106892
gene_12215,-0.003185474831759199,-0.00031385941650165586,0.003185474831759199
gene_9869,0.0027046411509022094,0.0011783784514265662,0.0027046411509022094
gene_10781,1.1892970128921688e-05,0.0009997074161858161,1.1892970128921688e-05
gene_1443,0.00350422333376675,-0.0017733562694860774,0.00350422333376675
gene_7481,-0.00274682178673284,0.014189715600042301,0.00274682178673284
gene_16150,-0.004747126468573144,-0.007418621123441946,0.004747126468573144
gene_3654,-0.00031499248129010455,-0.0008873665044329896,0.00031499248129010455
gene_7180,0.0009703292345393545,0.0002746280952302149,0.0009703292345393545
gene_8338,-0.006493432929323192,0.007894904050730569,0.006493432929323192
gene_18808,0.0005821281231948103,0.0018831423885654296,0.0005821281231948103
gene_17980,0.0006151554662813799,-0.004386933392745511,0.0006151554662813799
gene_10838,-9.946170585027218e-05,0.0013962120849915416,9.946170585027218e-05
gene_17855,-0.0031969590693116203,0.0004491318244203231,0.0031969590693116203
gene_715,0.00355770803375997,0.0005667463347601362,0.00355770803375997
gene_2642,0.014124308399634806,0.012404305451897383,0.014124308399634806
gene_8407,-0.004585239147659509,0.00944861230775186,0.004585239147659509
gene_8401,0.016971533054048426,0.01244931095322995,0.016971533054048426
gene_19144,0.031200296079430416,-0.00043209149992770785,0.031200296079430416
gene_17128,0.0027905435272187035,-0.0064297206677424255,0.0027905435272187035
gene_3309,-0.0011860042292345728,0.007946826082520895,0.0011860042292345728
gene_6548,0.0054444948846180926,0.0017035752946239142,0.0054444948846180926
gene_2685,-0.0029664065374892944,-0.00025957819767272254,0.0029664065374892944
gene_17972,-0.0009381910405855324,-0.001298807793107857,0.0009381910405855324
gene_16815,0.002087991606187502,-0.0011382861550861402,0.002087991606187502
gene_11055,0.0012553154582214015,-0.001640804540721169,0.0012553154582214015
gene_15182,-0.0001593950235555836,0.00019037292312525317,0.0001593950235555836
gene_2258,-0.0004226422416546147,-0.0018951177374513348,0.0004226422416546147
gene_9662,0.007931795681492921,-0.015361218019036178,0.007931795681492921
gene_10547,-0.0027248830289610523,0.00039670703182889997,0.0027248830289610523
gene_18468,-0.0003176266027265396,-0.0001130349037692738,0.0003176266027265396
gene_5240,-0.0021063748860312764,0.010075999077750888,0.0021063748860312764
gene_13367,-0.002503998219631686,-0.0054555795145000705,0.002503998219631686
gene_15007,-0.014817172940804688,-0.021467505799447385,0.014817172940804688
gene_13574,-0.0003393201379797493,0.0006437367561950195,0.0003393201379797493
gene_15497,0.0004954882466117554,-0.002358076040790643,0.0004954882466117554
gene_12095,0.004657229283776993,-0.0021037792780216444,0.004657229283776993
gene_8798,0.002969809336547907,-0.011944734805651985,0.002969809336547907
gene_9934,0.0002484992384785413,-0.006475143596962137,0.0002484992384785413
gene_140,-0.0005462457546642285,-0.002011896136397048,0.0005462457546642285
gene_14991,0.003747867196878825,0.001824484725455788,0.003747867196878825
gene_20030,-0.00042877007748660825,-0.001468286291498756,0.00042877007748660825
gene_19080,-0.0005822852353242145,-0.00051847616637779,0.0005822852353242145
gene_2939,0.0008550380809436341,-0.0006430856999736133,0.0008550380809436341
gene_2624,0.0006254020032171863,0.0018617559162025306,0.0006254020032171863
gene_13943,0.00021041396685653153,-0.00024758261843747895,0.00021041396685653153
gene_19330,-0.0008764680258917028,0.0022790354859307995,0.0008764680258917028
gene_2822,-0.004459955264092692,-0.003669496000708348,0.004459955264092692
gene_14240,0.0012962995006446933,-0.00023142576207698678,0.0012962995006446933
gene_2184,-0.005376397015874396,-0.025738182713881258,0.005376397015874396
gene_8343,-0.0013644783963356465,-0.0006553816395088273,0.0013644783963356465
gene_9854,-0.004458302870437262,-0.011333803515071999,0.004458302870437262
gene_2,-0.004154654560604009,-0.0009427893508582073,0.004154654560604009
gene_6471,-6.652192036829045e-06,0.001490590346205025,6.652192036829045e-06
gene_15049,0.0010001473246037426,-0.001094755675111933,0.0010001473246037426
gene_9522,0.0136535190164832,-0.008396281611425858,0.0136535190164832
gene_15290,-0.0006785614796855252,0.000710959150837294,0.0006785614796855252
gene_16999,0.002772034111765495,-0.0023033964534084446,0.002772034111765495
gene_5370,-0.0003006052955912045,-0.0007191073441720822,0.0003006052955912045
gene_14819,0.022411644687351535,0.011819533634032715,0.022411644687351535
gene_9623,-0.0009422728477848933,-0.0002226668069234812,0.0009422728477848933
gene_8173,-0.00870527152469305,-0.007398927756618225,0.00870527152469305
gene_8307,0.0014840414385734542,-0.0013469755078288543,0.0014840414385734542
gene_1862,-1.3518906519735601e-05,-0.0007905239128129231,1.3518906519735601e-05
gene_18845,-0.0010608798306714004,-0.01070443616682751,0.0010608798306714004
gene_19688,0.0018079809288259177,0.002494499237167664,0.0018079809288259177
gene_20298,-0.0023004466652023574,-0.0009900292977579447,0.0023004466652023574
gene_14710,-0.0008098928527655641,-0.00033247034173578634,0.0008098928527655641
gene_18280,-0.004572292224444203,-0.008803544717534455,0.004572292224444203
gene_3466,-0.0009418245319563032,0.0010776006130284888,0.0009418245319563032
gene_18169,-0.01334601921073784,-0.022126299438127852,0.01334601921073784
gene_1289,-0.0007462067059460545,-0.0014449812211162249,0.0007462067059460545
gene_7313,-0.006529108200048748,-0.003905870943010772,0.006529108200048748
gene_7163,0.0017510071975790436,-0.00041253066557393904,0.0017510071975790436
gene_6200,-0.0012316118487523313,0.0008303101936252802,0.0012316118487523313
gene_20014,0.0035899465195164864,-0.006844896626358839,0.0035899465195164864
gene_20245,2.9907327787905106e-05,-0.004529530237699895,2.9907327787905106e-05
